player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
611793,James,Hill,James Hill,2025,989,james-hill,England,Bristol,England,2002-01-10 00:00:00,Centre-Back,Defender,right,184.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/611793-1774469525.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/james-hill/profil/spieler/611793,GB1,Association Football Club Bournemouth,7000000.0,7000000.0
611811,Damian,van Drenth,Damian van Drenth,2020,1269,damian-van-drenth,,,Netherlands,2002-10-14 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/damian-van-drenth/profil/spieler/611811,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,,
611816,Daijiro,Chirino,Daijiro Chirino,2023,1269,daijiro-chirino,Netherlands,Zwolle,Curacao,2002-01-24 00:00:00,Centre-Back,Defender,right,185.0,2027-06-30 00:00:00,Joes Blakborn,https://img.a.transfermarkt.technology/portrait/header/611816-1673436418.jpg?lm=1,,,,https://www.transfermarkt.co.uk/daijiro-chirino/profil/spieler/611816,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,400000.0,400000.0
611845,Ciaron,Brown,Ciaron Brown,2025,988,ciaron-brown,England,London,Northern Ireland,1998-01-14 00:00:00,Centre-Back,Defender,left,185.0,2027-06-30 00:00:00,Straight Ace Sports,https://img.a.transfermarkt.technology/portrait/header/611845-1712328683.jpg?lm=1,28.0,0.0,5674.0,https://www.transfermarkt.co.uk/ciaron-brown/profil/spieler/611845,,,350000.0,600000.0
611855,Sidny,Lopes Cabral,Sidny Lopes Cabral,2025,294,sidny-lopes-cabral,Netherlands,Rotterdam,Cape Verde,2002-09-18 00:00:00,Right-Back,Defender,both,176.0,2030-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/611855-1767966134.jpg?lm=1,9.0,2.0,,https://www.transfermarkt.co.uk/sidny-lopes-cabral/profil/spieler/611855,PO1,Sport Lisboa e Benfica,,
611906,Nnamdi,Ofoborh,Nnamdi Ofoborh,2022,124,nnamdi-ofoborh,England,Southwark,Nigeria,1999-11-07 00:00:00,Central Midfield,Midfield,right,175.0,2025-05-31 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/611906-1559809718.png?lm=1,,,,https://www.transfermarkt.co.uk/nnamdi-ofoborh/profil/spieler/611906,SC1,Rangers Football Club,350000.0,400000.0
611911,Cammy,Dow,Cammy Dow,2018,511,cammy-dow,Scotland,Dundee,Scotland,2002-03-14 00:00:00,Left Midfield,Midfield,left,171.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cammy-dow/profil/spieler/611911,SC1,Dundee Football Club,,
611912,Harry,Sharp,Harry Sharp,2025,511,harry-sharp,Scotland,Aberdeen,Scotland,2001-04-04 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2027-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/611912-1626167124.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/harry-sharp/profil/spieler/611912,SC1,Dundee Football Club,100000.0,100000.0
611935,Jonas,Langballe,Jonas Langballe,2020,5724,jonas-langballe,,,Denmark,2003-07-20 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jonas-langballe/profil/spieler/611935,DK1,Randers Fodbold Club,50000.0,50000.0
612024,Quiermo,Dumay,Quiermo Dumay,2021,1435,quiermo-dumay,Netherlands,Apeldoorn,Netherlands,2001-02-10 00:00:00,Central Midfield,Midfield,right,181.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612024-1599332263.jpg?lm=1,,,,https://www.transfermarkt.co.uk/quiermo-dumay/profil/spieler/612024,NL1,Go Ahead Eagles,25000.0,25000.0
612041,Jamal,Harkass,Jamal Harkass,2025,50532,jamal-harkass,Morocco,Figuig,Morocco,1995-11-24 00:00:00,Centre-Back,Defender,right,186.0,2027-06-30 00:00:00,91-SPM,https://img.a.transfermarkt.technology/portrait/header/612041-1729972570.jpg?lm=1,4.0,1.0,,https://www.transfermarkt.co.uk/jamal-harkass/profil/spieler/612041,SA1,Damac Football Club,,
612059,Edoardo,Piana,Edoardo Piana,2024,410,edoardo-piana,Italy,Soave,Italy,2003-09-29 00:00:00,Goalkeeper,Goalkeeper,right,198.0,2026-06-30 00:00:00,IntProFoot,https://img.a.transfermarkt.technology/portrait/header/612059-1673248975.jpg?lm=1,,,,https://www.transfermarkt.co.uk/edoardo-piana/profil/spieler/612059,IT1,Udinese Calcio,25000.0,50000.0
612065,Karim,Zedadka,Karim Zedadka,2023,6195,karim-zedadka,France,Pertuis,Algeria,2000-06-09 00:00:00,Left Midfield,Midfield,right,184.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612065-1656581104.jpg?lm=1,,,,https://www.transfermarkt.co.uk/karim-zedadka/profil/spieler/612065,IT1,Società Sportiva Calcio Napoli,250000.0,400000.0
612121,Leo,Burney,Leo Burney,2024,9636,leo-burney,United States,"Bellingham, Washington",United States,2001-11-02 00:00:00,Centre-Back,Defender,right,188.0,2026-11-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/612121-1740862847.jpg?lm=1,,,,https://www.transfermarkt.co.uk/leo-burney/profil/spieler/612121,MLS1,Seattle Sounders FC,,
612130,Fredrik,Carlsen,Fredrik Carlsen,2024,1177,fredrik-carlsen,Denmark,Vesterbro,Denmark,2001-12-01 00:00:00,Central Midfield,Midfield,right,193.0,2027-06-30 00:00:00,Nordic Sky,https://img.a.transfermarkt.technology/portrait/header/612130-1753781210.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fredrik-carlsen/profil/spieler/612130,DK1,Silkeborg Idrætsforening,400000.0,500000.0
612140,Nikola,Kuveljic,Nikola Kuveljic,2025,15276,nikola-kuveljic,Yugoslavia (Republic),Belgrade,Serbia,1997-04-06 00:00:00,Defensive Midfield,Midfield,right,194.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612140-1667905139.png?lm=1,,,,https://www.transfermarkt.co.uk/nikola-kuveljic/profil/spieler/612140,SER1,Fudbalski Klub Spartak Ždrepčeva krv,,
612143,Kylian,Kaïboué,Kylian Kaïboué,2019,969,kylian-kaiboue,France,Firminy,France,1998-08-20 00:00:00,Centre-Back,Defender,left,179.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612143-1556009485.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kylian-kaiboue/profil/spieler/612143,FR1,Montpellier HSC,1000000.0,1000000.0
612162,,Jadsom,Jadsom,2024,8793,jadsom,Brazil,Recife,Brazil,2001-05-20 00:00:00,Defensive Midfield,Midfield,right,176.0,,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/612162-1755380201.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/jadsom/profil/spieler/612162,BRA1,Red Bull Bragantino,,
612340,,Gustavo Coutinho,Gustavo Coutinho,2024,8718,gustavo-coutinho,Brazil,Rio de Janeiro,Brazil,1999-01-19 00:00:00,Centre-Forward,Attack,right,186.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612340-1625158436.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gustavo-coutinho/profil/spieler/612340,BRA1,Sport Club do Recife,,
612342,,Chico,Chico,2024,8718,chico,Brazil,Recife,Brazil,1998-09-14 00:00:00,Centre-Back,Defender,left,188.0,2029-06-30 00:00:00,SAMBAA,https://img.a.transfermarkt.technology/portrait/header/612342-1743723890.jpg?lm=1,,,,https://www.transfermarkt.co.uk/chico/profil/spieler/612342,BRA1,Sport Club do Recife,,
612389,Ming-Him,Sun,Ming-Him Sun,2025,3187,ming-him-sun,Hongkong,"Yau Ma Tei, Kowloon",Hongkong,2000-06-19 00:00:00,Left-Back,Defender,left,179.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612389-1698759479.jpg?lm=1,43.0,2.0,15977.0,https://www.transfermarkt.co.uk/ming-him-sun/profil/spieler/612389,,,,
612475,Hady,Sangare,Hady Sangare,2019,3057,hady-sangare,,,Mali,1998-11-15 00:00:00,Centre-Back,Defender,right,192.0,2024-06-30 00:00:00,B&A Consulting,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hady-sangare/profil/spieler/612475,BE1,Royal Standard Club de Liège,150000.0,150000.0
612479,,Alef Manga,Alef Manga,2025,10997,alef-manga,Brazil,Santos,Brazil,1994-11-29 00:00:00,Left Winger,Attack,right,190.0,2026-12-31 00:00:00,Pantera Sport,https://img.a.transfermarkt.technology/portrait/header/612479-1662721552.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alef-manga/profil/spieler/612479,BRA1,Clube do Remo,,
612496,,Marcos Paulo,Marcos Paulo,2024,13,marcos-paulo,Brazil,São Gonçalo,Portugal,2001-02-01 00:00:00,Left Winger,Attack,right,186.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612496-1558041274.png?lm=1,5.0,1.0,,https://www.transfermarkt.co.uk/marcos-paulo/profil/spieler/612496,ES1,Club Atlético de Madrid S.A.D.,450000.0,11000000.0
612517,Bashir,Humphreys,Bashir Humphreys,2025,1132,bashir-humphreys,England,Exeter,England,2003-03-15 00:00:00,Centre-Back,Defender,left,186.0,2029-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/612517-1687952102.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/bashir-humphreys/profil/spieler/612517,GB1,Burnley Football Club,4800000.0,5000000.0
612569,Ilke,Nelik,Ilke Nelik,2018,19771,ilke-nelik,Turkey,Manisa,Turkey,1999-08-23 00:00:00,Centre-Back,Defender,left,190.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612569-1676665503.png?lm=1,,,,https://www.transfermarkt.co.uk/ilke-nelik/profil/spieler/612569,TR1,Akhisarspor,50000.0,50000.0
612570,Gökmen,Aydogdu,Gökmen Aydogdu,2018,19771,gokmen-aydogdu,Turkey,Manisa,Turkey,2000-08-27 00:00:00,Right-Back,Defender,right,180.0,,,https://img.a.transfermarkt.technology/portrait/header/612570-1578783251.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gokmen-aydogdu/profil/spieler/612570,TR1,Akhisarspor,10000.0,75000.0
612571,Göksu,Mutlu,Göksu Mutlu,2018,19771,goksu-mutlu,Turkey,Manisa,Turkey,1999-02-17 00:00:00,Centre-Back,Defender,right,185.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612571-1582228375.png?lm=1,,,,https://www.transfermarkt.co.uk/goksu-mutlu/profil/spieler/612571,TR1,Akhisarspor,25000.0,150000.0
612572,Yavuz,Özbakan,Yavuz Özbakan,2018,19771,yavuz-ozbakan,Turkey,Manisa,Turkey,2000-03-13 00:00:00,Attacking Midfield,Midfield,,,2026-06-30 00:00:00,Abdul Samet Süner,https://img.a.transfermarkt.technology/portrait/header/612572-1573589891.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yavuz-ozbakan/profil/spieler/612572,TR1,Akhisarspor,75000.0,100000.0
612697,Yavuz,Alemdar,Yavuz Alemdar,2018,589,yavuz-alemdar,Turkey,Trabzon,Turkey,1999-04-01 00:00:00,Right Winger,Attack,right,,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612697-1674310621.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yavuz-alemdar/profil/spieler/612697,TR1,Antalyaspor,25000.0,50000.0
612748,Rico,Richards,Rico Richards,2020,984,rico-richards,England,West Bromwich,England,2003-09-27 00:00:00,Attacking Midfield,Midfield,left,182.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rico-richards/profil/spieler/612748,GB1,West Bromwich Albion,150000.0,150000.0
612749,Isaac,Price,Isaac Price,2025,984,isaac-price,England,Pontefract,Northern Ireland,2003-09-26 00:00:00,Central Midfield,Midfield,right,188.0,2029-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/612749-1684327909.jpg?lm=1,30.0,10.0,5674.0,https://www.transfermarkt.co.uk/isaac-price/profil/spieler/612749,GB1,West Bromwich Albion,2000000.0,2000000.0
612756,Amoah,Sam,Amoah Sam,2024,723,amoah-sam,,,Netherlands,2002-09-29 00:00:00,Right-Back,Defender,right,,2026-06-30 00:00:00,E.F.M. ,https://img.a.transfermarkt.technology/portrait/header/612756-1764075931.jpg?lm=1,,,,https://www.transfermarkt.co.uk/amoah-sam/profil/spieler/612756,NL1,Almere City FC,250000.0,250000.0
612758,Calvin,Twigt,Calvin Twigt,2024,1435,calvin-twigt,Netherlands,Amsterdam,Netherlands,2003-01-30 00:00:00,Defensive Midfield,Midfield,right,183.0,2026-06-30 00:00:00,Iconics Management,https://img.a.transfermarkt.technology/portrait/header/612758-1753438824.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/calvin-twigt/profil/spieler/612758,NL1,Go Ahead Eagles,750000.0,750000.0
612809,Milan,Govaers,Milan Govaers,2022,2861,milan-govaers,Belgium,Wilrijk,Belgium,2004-03-23 00:00:00,,Missing,,187.0,,MARTIN RIHA,https://img.a.transfermarkt.technology/portrait/header/612809-1667121060.jpg?lm=1,,,,https://www.transfermarkt.co.uk/milan-govaers/profil/spieler/612809,BE1,KV Oostende,25000.0,25000.0
612810,Guus,Beaumont,Guus Beaumont,2024,723,guus-beaumont,,,Netherlands,2002-05-10 00:00:00,Defensive Midfield,Midfield,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612810-1764076502.jpg?lm=1,,,,https://www.transfermarkt.co.uk/guus-beaumont/profil/spieler/612810,NL1,Almere City FC,125000.0,125000.0
612814,Olaf,Kok,Olaf Kok,2024,697,olaf-kok,Netherlands,Hoevelaken,Netherlands,2002-01-16 00:00:00,Centre-Forward,Attack,right,190.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612814-1706469598.png?lm=1,,,,https://www.transfermarkt.co.uk/olaf-kok/profil/spieler/612814,TS1,FC Slovan Liberec,25000.0,25000.0
612824,Sem,Valk,Sem Valk,2021,234,sem-valk,,,Netherlands,2002-02-16 00:00:00,Centre-Back,Defender,right,195.0,2024-06-30 00:00:00,Trace,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sem-valk/profil/spieler/612824,NL1,Feyenoord Rotterdam,,
612826,,Silas,Silas,2025,39,silas,DR Congo,Kinshasa,DR Congo,1998-10-06 00:00:00,Right Winger,Attack,right,189.0,,M-Soccermanagement,https://img.a.transfermarkt.technology/portrait/header/612826-1657181986.png?lm=1,20.0,1.0,,https://www.transfermarkt.co.uk/silas/profil/spieler/612826,L1,1. Fußball- und Sportverein Mainz 05,3000000.0,25000000.0
612830,Furkan,Sahin,Furkan Sahin,2019,3205,furkan-sahin,Turkey,Afyonkarahisar,Turkey,2002-03-01 00:00:00,Central Midfield,Midfield,right,175.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612830-1612366150.jpg?lm=1,,,,https://www.transfermarkt.co.uk/furkan-sahin/profil/spieler/612830,TR1,Kayserispor Kulübü,25000.0,50000.0
612857,Michalis,Spiridakis,Michalis Spiridakis,2021,1435,michalis-spiridakis,Netherlands,Zutphen,Netherlands,2001-04-23 00:00:00,Central Midfield,Midfield,right,177.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michalis-spiridakis/profil/spieler/612857,NL1,Go Ahead Eagles,,
612869,Aleksey,Kashtanov,Aleksey Kashtanov,2024,1124,aleksey-kashtanov,Russia,"Dyatjkovo, Bryansk Region",Russia,1996-03-13 00:00:00,Centre-Forward,Attack,right,196.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612869-1753103772.png?lm=1,,,,https://www.transfermarkt.co.uk/aleksey-kashtanov/profil/spieler/612869,RU1,Fakel Voronezh,600000.0,900000.0
612873,Renzo,Bacchia,Renzo Bacchia,2025,14602,renzo-bacchia,Uruguay,Montevideo,Uruguay,1999-01-23 00:00:00,Goalkeeper,Goalkeeper,right,187.0,2026-12-31 00:00:00,Ninety Co ,https://img.a.transfermarkt.technology/portrait/header/612873-1642603874.JPG?lm=1,14.0,0.0,,https://www.transfermarkt.co.uk/renzo-bacchia/profil/spieler/612873,ARG1,Asociación Atlética Estudiantes,,
612880,Lucas,Ribeiro Costa,Lucas Ribeiro Costa,2020,172,lucas-ribeiro-costa,Brazil,Santa Helena,Brazil,1998-10-09 00:00:00,Attacking Midfield,Midfield,left,181.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/612880-1599333568.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lucas-ribeiro-costa/profil/spieler/612880,BE1,Royal Charleroi Sporting Club,600000.0,800000.0
613093,Raúl,Lozano,Raúl Lozano,2025,14602,raul-lozano,Argentina,San Francisco Solano,Argentina,1997-09-02 00:00:00,Right-Back,Defender,right,179.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/613093-1724876914.jpg?lm=1,,,,https://www.transfermarkt.co.uk/raul-lozano/profil/spieler/613093,ARG1,Asociación Atlética Estudiantes,,
613095,Cristian,Zabala,Cristian Zabala,2025,12454,cristian-zabala,Argentina,San Francisco Solano,Argentina,1998-03-04 00:00:00,Central Midfield,Midfield,right,187.0,2026-12-31 00:00:00,Proyecta Players,https://img.a.transfermarkt.technology/portrait/header/613095-1739213108.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cristian-zabala/profil/spieler/613095,ARG1,Club Atlético Sarmiento,,
613129,Christian,Aucelli,Christian Aucelli,2021,6574,christian-aucelli,,,Italy,2002-06-14 00:00:00,Central Midfield,Midfield,right,,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/613129-1677924961.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christian-aucelli/profil/spieler/613129,IT1,Unione Sportiva Sassuolo Calcio,200000.0,200000.0
613173,Brian,Benítez,Brian Benítez,2025,38628,brian-benitez,Argentina,Ramos Mejía,Argentina,1996-04-17 00:00:00,Defensive Midfield,Midfield,right,173.0,,Ninety Co ,https://img.a.transfermarkt.technology/portrait/header/613173-1753801706.jpg?lm=1,,,,https://www.transfermarkt.co.uk/brian-benitez/profil/spieler/613173,COL1,Llaneros FC,,
613192,Jens,Castrop,Jens Castrop,2025,18,jens-castrop,Germany,Düsseldorf,"Korea, South",2003-07-29 00:00:00,Central Midfield,Midfield,right,178.0,2029-06-30 00:00:00,11WINS,https://img.a.transfermarkt.technology/portrait/header/613192-1760966991.jpg?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/jens-castrop/profil/spieler/613192,L1,Borussia Verein für Leibesübungen 1900 Mönchengladbach,1500000.0,1500000.0
613201,Edwin,Mosquera,Edwin Mosquera,2025,11648,edwin-mosquera,Colombia,Quibdó,Colombia,2001-06-27 00:00:00,Left Winger,Attack,right,172.0,2029-12-31 00:00:00,Fùtbol Pro M.,https://img.a.transfermarkt.technology/portrait/header/613201-1740823113.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/edwin-mosquera/profil/spieler/613201,COL1,Independiente Santa Fe,,
613283,Omar,Al-Oudah,Omar Al-Oudah,2024,6070,omar-al-oudah,,,Saudi Arabia,1998-12-29 00:00:00,Right-Back,Defender,right,174.0,,,https://img.a.transfermarkt.technology/portrait/header/613283-1716229735.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/omar-al-oudah/profil/spieler/613283,SA1,Al-Khaleej Club (Saihat),,
613312,Doganay,Aygün,Doganay Aygün,2021,11688,doganay-aygun,Turkey,Giresun,Turkey,2000-06-08 00:00:00,Defensive Midfield,Midfield,,,2023-06-30 00:00:00,KA-Sportmanagement,https://img.a.transfermarkt.technology/portrait/header/613312-1542610329.JPG?lm=1,,,,https://www.transfermarkt.co.uk/doganay-aygun/profil/spieler/613312,TR1,Giresunspor,25000.0,25000.0
613364,Tomás,Fernández,Tomás Fernández,2025,12301,tomas-fernandez,Argentina,Junín,Argentina,1998-02-11 00:00:00,Right Winger,Attack,right,176.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/613364-1771937810.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tomas-fernandez/profil/spieler/613364,ARG1,Club Atlético Aldosivi,,
613393,Gaetano,Oristanio,Gaetano Oristanio,2025,130,gaetano-oristanio,Italy,Vallo della Lucania,Italy,2002-09-28 00:00:00,Attacking Midfield,Midfield,left,174.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/613393-1692963581.jpg?lm=1,7.0,0.0,,https://www.transfermarkt.co.uk/gaetano-oristanio/profil/spieler/613393,IT1,Parma Calcio 1913,4000000.0,4000000.0
613437,Zié,Ouattara,Zié Ouattara,2025,7154,zie-ouattara,Cote d'Ivoire,Abidjan,Cote d'Ivoire,2000-01-09 00:00:00,Right-Back,Defender,right,177.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/613437-1765224457.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/zie-ouattara/profil/spieler/613437,PL1,Radomiak S.A.,350000.0,350000.0
613449,Rickson,van Hees,Rickson van Hees,2024,200,rickson-van-hees,United States,"Glendale, Arizona",United States,2002-06-21 00:00:00,Right-Back,Defender,right,175.0,2026-12-31 00:00:00,PUM,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/rickson-van-hees/profil/spieler/613449,NL1,Football Club Utrecht,200000.0,350000.0
613495,Georgios,Christodoulis,Georgios Christodoulis,2022,553,georgios-christodoulis,Greece,Katerini,Greece,2001-01-04 00:00:00,Goalkeeper,Goalkeeper,,191.0,2024-06-30 00:00:00,Grigorios Vallis,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/georgios-christodoulis/profil/spieler/613495,GR1,Ionikos Nikeas,50000.0,50000.0
